0	0
14.5424863110931	52.682214560941
22.225309267897	72.4380450212938
31.2800648955587	79.5720949097546
44.9993916041371	79.297708375583
56.2492395051714	74.0843642263233
61.1881971202596	60.3650375177449
58.7187183127155	47.4688704116812
50.2127357533969	35.9446359764754
47.4688704116812	27.1642668829852
51.3102818900831	12.073007503549
56.2492395051714	-2.46947880754411
55.7004664368282	-11.2498479010343
50.76150882174	-17.8351247211519
42.529912796593	-23.5972419387548
29.3593591563577	-26.3411072804705
18.1095112553235	-31.8288379639018
9.87791523017643	-42.529912796593
6.85966335428919	-51.8590549584263
6.58527682011762	-65.3039951328331
10.4266882985196	-75.7306834313527
16.1888055161225	-82.5903467856419
22.225309267897	-87.8036909349016
30.1825187588724	-90.5475562766173
40.3348205232204	-90.5475562766173
48.840803082539	-88.6268505374163
57.3467856418576	-83.9622794564997
63.3832893936321	-77.6513891705536
68.5966335428919	-67.2247008720341
70.5173392820929	-54.0541472317988
71.3404988846076	-36.7677955789901
72.986818089637	-2.19509227337254
75.4562968971811	37.0421821131616
78.7489353072399	52.4078280267694
84.2366659906713	60.6394240519164
92.4682620158183	66.1271547353478
103.169336848509	67.4990874062056
111.400932873656	66.6759278036909
120.73007503549	65.0296085986615
131.979922936524	67.7734739403772
140.760292030014	75.1819103630095
150.089434191847	81.7671871831272
160.790509024539	79.8464814439262
166.552626242142	71.3404988846076
165.455080105455	62.0113567227743
155.028391806936	54.8773068343135
116.614277022916	40.609207057392
101.52301764348	33.2007706347597
95.4865138917055	25.2435611437842
94.1145812208477	15.6400324477794
96.5840600283918	8.23159602514703
103.992496451024	2.19509227337254
116.614277022916	-1.92070573920097
130.333603731495	-9.3291421618333
136.644494017441	-23.8716284729264
135.546947880754	-34.8470898397891
128.687284526465	-44.7250050699655
116.614277022916	-50.2127357533969
102.894950314338	-51.5846684242547
92.4682620158183	-58.4443317785439
86.9805313323869	-67.2247008720341
86.4317582640438	-76.2794564996958
87.2549178665585	-85.3342121273575
89.9987832082742	-93.0170350841614
94.3889677550193	-99.0535388359359
102.894950314338	-104.815656053539
112.498479010343	-105.364429121882
121.553234638004	-104.541269519367
128.412897992294	-100.699858040965
134.72378827824	-94.1145812208477
140.211518961671	-82.8647333198134
148.991888055161	-52.9566010951126
159.144189819509	-18.9326708578382
160.241735956195	-5.21334414925978
158.321030216995	2.19509227337254
153.930845670249	10.152301764348
151.461366862705	21.4021496653823
155.028391806936	31.5544514297303
162.985601297911	37.3165686473332
174.784222267289	40.0604339890489
185.48529709998	36.2190225106469
191.521800851754	26.6154938146421
192.61934698844	16.7375785844656
190.149868180896	-10.152301764348
185.48529709998	-61.7369701886027
181.918272155749	-89.9987832082742
172.863516528088	-113.321638612857
160.516122490367	-126.492192253093
142.955384303387	-135.272561346583
124.29709997972	-136.370107483269
106.73636179274	-130.882376799838
91.6451024133036	-119.906915432975
75.1819103630095	-111.675319407828
57.3467856418576	-110.029000202799
44.7250050699655	-111.675319407828
31.0056783613871	-111.126546339485
18.383897789495	-107.559521395255
8.5059825593186	-102.346177245995
-1.09754613668627	-94.3889677550193
-6.58527682011762	-86.9805313323869
-11.5242344352058	-73.2612046238086
-13.9937132427499	-58.993104846887
-10.4266882985196	-45.8225512066518
-2.46947880754411	-10.7010748326911
